"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","100%"
"POST /news",1000,63000,64000,65000,66000,68000,69000,69000,69000,69000,69000,69000
"POST /projects",1000,21000,32000,40000,48000,54000,57000,58000,59000,59000,59000,59000
"PUT /projects/apply/2840",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2841",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2842",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2843",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2844",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2845",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2846",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2847",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2848",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2849",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2850",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2851",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2852",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2853",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2854",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2855",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2856",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2857",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2858",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2859",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2860",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2861",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2862",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2863",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2864",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2865",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2866",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2867",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2868",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2869",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2870",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2871",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2872",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2873",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2874",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2875",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2876",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2877",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2878",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2879",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2880",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2881",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2882",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2883",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2884",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2885",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2886",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2887",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2888",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
"PUT /projects/apply/2889",1,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
