"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","100%"
"DELETE /projects/1870",1,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
"PUT /projects/1870/leave",1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400
"DELETE /projects/1871",1,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
"PUT /projects/1871/leave",1,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300
"DELETE /projects/1872",1,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
"PUT /projects/1872/leave",1,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300
"DELETE /projects/1873",1,850,850,850,850,850,850,850,850,850,850,850
"PUT /projects/1873/leave",1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400
"DELETE /projects/1874",1,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
"PUT /projects/1874/leave",1,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
"DELETE /projects/1875",1,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
"PUT /projects/1875/leave",1,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
"DELETE /projects/1876",1,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
"PUT /projects/1876/leave",1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400
"DELETE /projects/1877",1,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
"PUT /projects/1877/leave",1,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
"DELETE /projects/1878",1,910,910,910,910,910,910,910,910,910,910,910
"PUT /projects/1878/leave",1,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
"DELETE /projects/1879",1,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
"PUT /projects/1879/leave",1,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300
"DELETE /projects/1880",1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PUT /projects/1880/leave",1,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
"DELETE /projects/1881",1,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
"PUT /projects/1881/leave",1,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400
"DELETE /projects/1882",1,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
"PUT /projects/1882/leave",1,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800
"DELETE /projects/1883",1,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
"PUT /projects/1883/leave",1,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300
"DELETE /projects/1884",1,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
"PUT /projects/1884/leave",1,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
"DELETE /projects/1885",1,970,970,970,970,970,970,970,970,970,970,970
"PUT /projects/1885/leave",1,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
"DELETE /projects/1886",1,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
"PUT /projects/1886/leave",1,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
"DELETE /projects/1887",1,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
"PUT /projects/1887/leave",1,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800
"DELETE /projects/1888",1,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
